Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara Munteniască la Beciu , de au făcut jalobă la împăratul nemțăscu pi Gligorie vodă , precum , cându era Gligorie vodă domnu în Țara Munteniască , au închis pi tată- său , pe Costantin postelnicul , la mănăstire la Snagov și i- au făcut acolo multe cazne , și i- au luat mulți bani , și l- au și omorât .","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara Munteniască","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el la Beciu","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el la Beciu",din țară,la Beciu,dus,din Țara Munteniască,la Beciu,3,2,din,la,țară,Beciu,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara Munteniască la Beciu , de au făcut jalobă la împăratul nemțăscu pi Gligorie vodă , precum , cându era Gligorie vodă domnu în Țara Munteniască , au închis pi tată- său , pe Costantin postelnicul , la mănăstire la Snagov și i- au făcut acolo multe cazne , și i- au luat mulți bani , și l- au și omorât .","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara Munteniască la Beciu , de au făcut jalobă la împăratul nemțăscu pi Gligorie vodă , precum , cându era Gligorie vodă domnu în Țara Munteniască , au închis pi tată- său , pe Costantin postelnicul ,","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara Munteniască la Beciu , de au făcut jalobă la împăratul nemțăscu pi Gligorie vodă , precum , cându era Gligorie vodă domnu în Țara Munteniască , au închis la mănăstire la Snagov","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara Munteniască la Beciu , de au făcut jalobă la împăratul nemțăscu pi Gligorie vodă , precum , cându era Gligorie vodă domnu în Țara Munteniască , au închis pi tată-","Dece pi acie vreme , audzindu stolnicul Costantin Cantacozono , fratile lui Şerban vodă , îndată s -au dus și el din Țara Munteniască la Beciu , de au făcut jalobă la împăratul nemțăscu pi Gligorie vodă , precum , cându era Gligorie vodă domnu în Țara Munteniască , au închis la mănăstire",pe tată,la mănăstire,inchis,"pi tată- său , pe Costantin postelnicul ,",la mănăstire la Snagov,8,4,pe,la,tată,mănăstire,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Căutatu- ș- au vreme ș- au fugit de la Beci la Vineție , și așe i s -au trăgănat vremea , de au zăbăvit în străinătate 7 ani , pân' ș- au făcut pace la turci .",Căutatu- ș- au vreme ș- au fugit de la Beci,Căutatu- ș- au vreme ș- au fugit la Vineție,Căutatu- ș- au vreme ș- au fugit de Beci,Căutatu- ș- au vreme ș- au fugit la Vineție,de Beciu,la Veneția,fugi,de la Beci,la Vineție,3,2,de,la,Beciu,Veneția,PROPN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi s -au dus pri taină iar la Țarigrad , și ședea în Țarigrad pri taină , di nu- l știe nime .",Şi s -au dus pri taină,Şi s -au dus la Țarigrad,Şi s -au dus pri taină,Şi s -au dus la Țarigrad,prin taină,la Țarigrad,dus,pri taină,la Țarigrad,2,2,prin,la,taină,Țarigrad,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi s -au dus pri taină iar la Țarigrad , și ședea în Țarigrad pri taină , di nu- l știe nime .","Şi s -au dus pri taină iar la Țarigrad , și ședea în Țarigrad","Şi s -au dus pri taină iar la Țarigrad , și ședea pri taină","Şi s -au dus pri taină iar la Țarigrad , și ședea în Țarigrad","Şi s -au dus pri taină iar la Țarigrad , și ședea pri taină",în Țarigrad,prin taină,ședea,în Țarigrad,pri taină,2,2,în,prin,Țarigrad,taină,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi -ndată s -au rădicat pi poronca viziriului cu Antonie vodă și -au mărsu la Poartă , neștiindu nemic de vinirea lui Gligorie vodă , că -l ținea viziriul tăinuit .",Şi -ndată s -au rădicat pi poronca viziriului,Şi -ndată s -au rădicat cu Antonie vodă,Şi -ndată s -au rădicat pi poronca,Şi -ndată s -au rădicat cu Antonie,pe poruncă,cu Antonie,ridica,pi poronca viziriului,cu Antonie vodă,3,3,pe,cu,poruncă,Antonie,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi cum au purces cu dânsul a dooa dzi la Poartă să îmbrace caftan , ș- au întrat în casă la viziriul .",Şi cum au purces cu dânsul,Şi cum au purces la Poartă,Şi cum au purces cu dânsul,Şi cum au purces la Poartă,cu dânsul,la Poartă,purcede,cu dânsul,la Poartă,2,2,cu,la,dânsul,Poartă,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Şi i- au dat pi toți de grumadzi pi mâna lui Gligorie vodă .,Şi i- au dat pi toți de grumadzi,Şi i- au dat pi toți pi mâna lui Gligorie vodă,Şi i- au dat pi toți de grumadzi,Şi i- au dat pi toți pi mâna,de grumaz,pe mână,dat,de grumadzi,pi mâna lui Gligorie vodă,2,5,de,pe,grumaz,mână,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Dece pe Drăghiciu l- au omorât , iară pe cielalți i- au închis înu curțile domneștii la simeni .","Dece pe Drăghiciu l- au omorât , iară pe cielalți i- au închis înu curțile domneștii","Dece pe Drăghiciu l- au omorât , iară pe cielalți i- au închis la simeni","Dece pe Drăghiciu l- au omorât , iară pe cielalți i- au închis înu curțile","Dece pe Drăghiciu l- au omorât , iară pe cielalți i- au închis la simeni",în curte,la seimen,inchis,înu curțile domneștii,la simeni,3,2,în,la,curte,seimen,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi l- au dus cu toată boierimea , cu mare cinste , de l- au îngropat în mănăstirea lui , în Bârnova , carii iaste de dânsulu isprăvită , iară din temeiul ei au fost -o început -o Barnovischie vodă și n- au apucat s- o isprăvască , c- au perit la Poartă , cum să pomenește mai sus .","Şi l- au dus cu toată boierimea , cu mare cinste , de l- au îngropat în mănăstirea lui","Şi l- au dus cu toată boierimea , cu mare cinste , de l- au îngropat , în Bârnova , carii iaste de dânsulu isprăvită , iară din temeiul ei au fost -o început -o Barnovischie vodă și n- au apucat s- o isprăvască , c- au perit la Poartă , cum să pomenește mai sus","Şi l- au dus cu toată boierimea , cu mare cinste , de l- au îngropat în mănăstirea","Şi l- au dus cu toată boierimea , cu mare cinste , de l- au îngropat în Bârnova",în mănăstire,în Bârnova,îngropa,în mănăstirea lui,", în Bârnova , carii iaste de dânsulu isprăvită , iară din temeiul ei au fost -o început -o Barnovischie vodă și n- au apucat s- o isprăvască , c- au perit la Poartă , cum să pomenește mai sus",3,40,în,în,mănăstire,Bârnova,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi așea i- au sprăvit de l- au îmbrăcat cu caftan de domnie în Țara Moldovei , în locul Dabijăi vodă .",Şi așea i- au sprăvit de l- au îmbrăcat cu caftan de domnie în Țara Moldovei,"Şi așea i- au sprăvit de l- au îmbrăcat , în locul Dabijăi vodă",Şi așea i- au sprăvit de l- au îmbrăcat cu caftan,Şi așea i- au sprăvit de l- au îmbrăcat în locul,cu caftan,în loc,îmbrăca,cu caftan de domnie în Țara Moldovei,", în locul Dabijăi vodă",7,5,cu,în,caftan,loc,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi mărgând omul Ducăi vodă pre la Văzâia , la trecătoarea Niprului , l- au prinsu pășea de Văzâia ; și fiindu pășea neprietin Ducăi vodă , i- au și triimăsu cărțile la Țarigrad , la camaicanul .","Şi mărgând omul Ducăi vodă pre la Văzâia , la trecătoarea Niprului , l- au prinsu pășea de Văzâia ; și fiindu pășea neprietin Ducăi vodă , i- au și triimăsu cărțile la Țarigrad","Şi mărgând omul Ducăi vodă pre la Văzâia , la trecătoarea Niprului , l- au prinsu pășea de Văzâia ; și fiindu pășea neprietin Ducăi vodă , i- au și triimăsu cărțile , la camaicanul","Şi mărgând omul Ducăi vodă pre la Văzâia , la trecătoarea Niprului , l- au prinsu pășea de Văzâia ; și fiindu pășea neprietin Ducăi vodă , i- au și triimăsu cărțile la Țarigrad","Şi mărgând omul Ducăi vodă pre la Văzâia , la trecătoarea Niprului , l- au prinsu pășea de Văzâia ; și fiindu pășea neprietin Ducăi vodă , i- au și triimăsu cărțile la camaicanul",la Țarigrad,la camaicam,trimite,la Țarigrad,", la camaicanul",2,3,la,la,Țarigrad,camaicam,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Mergea și Ilieș vodă dup- oasale tătâne- său la îngropare , cu multă grijă și frică de datornicii tătâne -su , să nu- l prindză , să- l închidză .",Mergea și Ilieș vodă dup- oasale tătâne- său,Mergea și Ilieș vodă la îngropare,Mergea și Ilieș vodă dup- oasale,Mergea și Ilieș vodă la îngropare,după oasale,la îngropare,merge,dup- oasale tătâne- său,la îngropare,4,2,după,la,oasale,îngropare,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Numai , fiindu născut , crescut în Țarigrad , nu știe limba țărâi , ce grăia cu tălmăciți la divan .","Numai , fiindu născut , crescut în Țarigrad , nu știe limba țărâi , ce grăia cu tălmăciți","Numai , fiindu născut , crescut în Țarigrad , nu știe limba țărâi , ce grăia la divan","Numai , fiindu născut , crescut în Țarigrad , nu știe limba țărâi , ce grăia cu tălmăciți","Numai , fiindu născut , crescut în Țarigrad , nu știe limba țărâi , ce grăia la divan",cu tălmăcit,la divan,grăi,cu tălmăciți,la divan,2,2,cu,la,tălmăcit,divan,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi afându pe un orheian , anume Bosâie , care au ucis pe tată- său , Batiște visternicul , l- au fost închis în vartă , fără știrea domniei .","Şi afându pe un orheian , anume Bosâie , care au ucis pe tată- său , Batiște visternicul , l- au fost închis în vartă","Şi afându pe un orheian , anume Bosâie , care au ucis pe tată- său , Batiște visternicul , l- au fost închis , fără știrea domniei","Şi afându pe un orheian , anume Bosâie , care au ucis pe tată- său , Batiște visternicul , l- au fost închis în vartă","Şi afându pe un orheian , anume Bosâie , care au ucis pe tată- său , Batiște visternicul , l- au fost închis fără știrea",în vartă,fără știre,inchis,în vartă,", fără știrea domniei",2,4,în,fără,vartă,știre,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi așea să pomenește că , după ce s -au mazâlit și au trecut Dunărea , n- au fost avându de cheltuială , s -au fostu îndatorindu la boerenași de bani , de au fostu cheltuind pe drum .","Şi așea să pomenește că , după ce s -au mazâlit și au trecut Dunărea , n- au fost avându de cheltuială , s -au fostu îndatorindu la boerenași","Şi așea să pomenește că , după ce s -au mazâlit și au trecut Dunărea , n- au fost avându de cheltuială , s -au fostu îndatorindu de bani","Şi așea să pomenește că , după ce s -au mazâlit și au trecut Dunărea , n- au fost avându de cheltuială , s -au fostu îndatorindu la boerenași","Şi așea să pomenește că , după ce s -au mazâlit și au trecut Dunărea , n- au fost avându de cheltuială , s -au fostu îndatorindu de bani",la boierenaș,de ban,îndatori,la boerenași,de bani,2,2,la,de,boierenaș,ban,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Viindu Duca vodă cu a dooa domniie în țară arătă -să la hire mai aspru decât cum era cu domniia dintâiu .,Viindu Duca vodă cu a dooa domniie,Viindu Duca vodă în țară,Viindu Duca vodă cu domniie,Viindu Duca vodă în țară,cu domnie,în țară,via,cu a dooa domniie,în țară,4,2,cu,în,domnie,țară,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară Duca vodă , vădzindu că s -au rădicat atâta asupra lui , au ieșit din curtea domnească cu toată casa lui ș- au purces în gios pre iaz .","Iară Duca vodă , vădzindu că s -au rădicat atâta asupra lui , au ieșit din curtea domnească","Iară Duca vodă , vădzindu că s -au rădicat atâta asupra lui , au ieșit cu toată casa lui","Iară Duca vodă , vădzindu că s -au rădicat atâta asupra lui , au ieșit din curtea","Iară Duca vodă , vădzindu că s -au rădicat atâta asupra lui , au ieșit cu casa",din curte,cu casă,ieși,din curtea domnească,cu toată casa lui,3,4,din,cu,curte,casă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Duca vodă au trecut deodată peste Dunăre , și cu o samă de boiari , iară o samă trecusă în Țara Munteniiască .",Duca vodă au trecut deodată peste Dunăre,"Duca vodă au trecut deodată , și cu o samă de boiari",Duca vodă au trecut deodată peste Dunăre,Duca vodă au trecut deodată cu samă,peste Dunăre,cu seamă,trece,peste Dunăre,", și cu o samă de boiari",2,7,peste,cu,Dunăre,seamă,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Vinit -au și Gligorie vodă cu oastea sa , după poronca împărățâei , de era de agiutor împreună cu Duca vodă .",Vinit -au și Gligorie vodă cu oastea sa,"Vinit -au și Gligorie vodă , după poronca împărățâei",Vinit -au și Gligorie vodă cu oastea,Vinit -au și Gligorie vodă după poronca,cu oaste,după poruncă,veni,cu oastea sa,", după poronca împărățâei",3,4,cu,după,oaste,poruncă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Trecut- au împărățâia Dunărea , și de acolo purceasă pe Prut cu multă oaste și cu multe tunuri grele și mari .","Trecut- au împărățâia Dunărea , și de acolo purceasă pe Prut","Trecut- au împărățâia Dunărea , și de acolo purceasă cu multă oaste și cu multe tunuri grele și mari","Trecut- au împărățâia Dunărea , și de acolo purceasă pe Prut","Trecut- au împărățâia Dunărea , și de acolo purceasă cu oaste",pe Prut,cu oaste,purcede,pe Prut,cu multă oaste și cu multe tunuri grele și mari,2,10,pe,cu,Prut,oaste,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Vinit -au în primblare împărăție de la Țuțora în Eși și s -au scoborât pe la Nicoriță în Căcaina și s -au suit pin târgul boilor ș- au descălecat în câmpu , supt saivan , de la dial de târgul boilor .",Vinit -au în primblare împărăție de la Țuțora în Eși și s -au scoborât pe la Nicoriță,Vinit -au în primblare împărăție de la Țuțora în Eși și s -au scoborât în Căcaina,Vinit -au în primblare împărăție de la Țuțora în Eși și s -au scoborât pe Nicoriță,Vinit -au în primblare împărăție de la Țuțora în Eși și s -au scoborât în Căcaina,pe Nicoriță,în Căcaina,coborî,pe la Nicoriță,în Căcaina,3,2,pe,în,Nicoriță,Căcaina,PROPN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
